Gender,Age,Annual Income,Spending Score (1-100),Work Experience,Family Size,Profession_Doctor,Profession_Engineer,Profession_Entertainment,Profession_Executive,Profession_Healthcare,Profession_Homemaker,Profession_Lawyer,Profession_Marketing
1,25,182292,78,7,5,False,False,False,False,False,False,False,False
0,5,124702,94,10,3,False,False,False,False,False,False,False,False
0,58,127833,2,7,7,False,False,False,False,False,False,False,False
0,80,178866,97,8,4,False,False,False,False,False,False,False,False
0,94,183643,51,5,5,False,False,False,False,False,False,False,False
1,62,113306,4,5,6,False,False,False,True,False,False,False,False
1,20,84008,77,8,4,False,False,False,False,False,False,False,False
1,85,85758,35,10,4,False,False,False,False,False,False,True,False
0,72,63128,45,8,7,False,True,False,False,False,False,False,False
1,95,70174,6,10,6,False,False,False,True,False,False,False,False
0,97,170133,42,5,5,False,True,False,False,False,False,False,False
0,25,165978,42,7,3,False,False,False,False,False,False,False,False
0,17,149727,78,7,3,False,False,False,False,False,False,False,False
0,59,113389,79,4,6,True,False,False,False,False,False,False,False
1,30,111690,73,10,4,False,False,True,False,False,False,False,False
0,63,184830,60,9,3,True,False,False,False,False,False,False,False
0,23,91549,23,4,3,False,False,False,False,False,False,False,False
0,97,94629,17,6,3,False,False,False,False,False,False,False,True
0,97,167558,99,4,7,False,False,False,False,False,False,False,False
1,94,119189,57,9,3,False,False,False,False,False,False,False,False
0,28,96207,67,5,5,False,False,False,False,False,False,False,False
1,21,85339,6,4,7,True,False,False,False,False,False,False,False
0,25,111942,7,5,5,False,False,False,False,False,False,False,False
0,48,157003,45,5,4,False,True,False,False,False,False,False,False
0,53,117123,23,9,7,False,False,False,False,False,False,False,False
0,97,172747,76,7,2,False,False,False,False,False,False,False,False
1,33,157358,52,7,4,False,False,False,False,True,False,False,False
1,5,156655,20,4,5,False,False,True,False,False,False,False,False
1,72,166043,93,7,6,True,False,False,False,False,False,False,False
1,40,67768,15,10,6,True,False,False,False,False,False,False,False
1,34,171353,34,8,4,True,False,False,False,False,False,False,False
0,63,116971,76,7,5,False,False,False,True,False,False,False,False
0,85,97822,38,5,3,True,False,False,False,False,False,False,False
0,86,117203,83,10,3,False,False,False,False,True,False,False,False
0,63,88720,100,10,1,False,False,False,False,False,False,False,False
0,76,139447,36,8,7,False,False,False,False,False,False,False,False
1,19,179269,93,6,3,False,False,True,False,False,False,False,False
0,84,136254,90,5,6,False,True,False,False,False,False,False,False
1,38,174594,56,8,2,False,False,False,True,False,False,False,False
0,1,100429,19,9,1,False,False,True,False,False,False,False,False
0,30,73107,48,9,1,False,False,False,False,False,False,False,False
0,86,98344,25,6,6,False,False,False,False,False,False,False,False
1,21,163509,21,10,1,False,False,False,False,True,False,False,False
1,15,116204,16,8,2,False,True,False,False,False,False,False,False
0,87,95853,53,9,1,False,False,False,False,True,False,False,False
1,40,156411,70,6,5,False,False,False,False,False,False,False,False
1,2,72889,36,5,7,False,False,False,False,False,True,False,False
0,63,106691,79,9,3,False,False,False,False,True,False,False,False
1,26,144832,42,5,3,False,False,False,False,False,False,False,False
1,29,132297,53,8,1,False,False,True,False,False,False,False,False
0,7,170345,3,9,5,False,False,False,True,False,False,False,False
1,28,157383,13,8,2,False,False,False,False,False,False,True,False
0,99,150782,18,8,2,False,False,False,True,False,False,False,False
1,69,143987,87,10,5,False,False,False,False,True,False,False,False
0,13,129659,59,6,7,False,False,True,False,False,False,False,False
1,73,104826,36,5,1,False,False,False,False,True,False,False,False
0,4,181471,59,10,4,False,False,False,False,True,False,False,False
0,42,152547,56,7,4,False,False,False,False,False,False,False,False
1,43,85347,9,1,1,True,False,False,False,False,False,False,False
0,79,122828,32,0,5,False,False,False,True,False,False,False,False
1,18,107794,17,0,5,False,True,False,False,False,False,False,False
1,39,152566,11,1,7,False,False,True,False,False,False,False,False
0,41,91715,99,0,3,False,False,True,False,False,False,False,False
0,60,99222,48,1,6,False,False,False,False,False,False,False,False
0,39,70280,99,0,4,False,True,False,False,False,False,False,False
0,90,70030,86,1,2,False,False,False,False,True,False,False,False
0,83,102083,24,1,1,False,False,False,False,False,False,False,False
0,92,166163,87,8,5,False,True,False,False,False,False,False,False
0,6,182871,27,8,6,False,True,False,False,False,False,False,False
1,50,187545,61,4,6,False,False,False,True,False,False,False,False
1,90,182910,86,0,1,False,False,True,False,False,False,False,False
0,13,174530,30,1,6,False,False,False,False,False,False,True,False
0,27,115438,37,0,6,False,False,False,False,False,False,False,False
0,93,93964,80,4,2,False,False,False,False,False,False,False,False
0,61,180341,75,1,3,False,False,False,False,True,False,False,False
0,91,107323,1,7,7,False,True,False,False,False,False,False,False
0,79,119435,55,0,7,False,False,True,False,False,False,False,False
0,80,68341,22,13,6,False,False,False,False,False,False,False,False
0,16,95365,60,0,5,False,False,False,False,False,False,False,False
1,4,131093,79,1,7,False,False,False,False,False,False,True,False
0,34,100621,3,1,1,False,False,False,False,True,False,False,False
1,10,116521,47,0,2,True,False,False,False,False,False,False,False
0,3,136316,88,0,3,False,False,False,True,False,False,False,False
1,96,172039,51,0,6,False,False,False,False,False,False,True,False
0,48,70844,22,0,3,False,False,True,False,False,False,False,False
1,25,100964,96,1,6,False,False,False,False,False,False,False,True
0,98,128037,39,6,2,False,False,True,False,False,False,False,False
1,84,97081,75,1,3,False,False,False,False,False,False,False,True
1,88,92247,47,0,6,False,False,False,False,False,False,False,True
1,86,129914,92,1,3,False,False,False,False,False,False,False,False
0,0,94014,53,9,5,False,True,False,False,False,False,False,False
0,56,138864,93,0,5,False,False,False,False,False,False,False,False
1,6,169299,46,1,5,False,False,False,False,False,False,False,True
1,2,119097,40,0,7,False,False,False,False,True,False,False,False
0,73,68161,23,1,2,True,False,False,False,False,False,False,False
0,38,181108,32,1,1,False,False,False,False,False,True,False,False
1,37,87764,59,9,7,False,True,False,False,False,False,False,False
0,41,102543,54,7,3,False,False,False,False,False,False,False,False
1,94,139417,13,1,3,False,False,False,False,False,False,False,False
0,57,81802,29,9,1,False,False,False,False,False,True,False,False
0,96,102788,51,0,1,False,False,False,False,False,False,False,False
0,59,163179,19,1,7,False,False,False,False,True,False,False,False
1,87,71318,22,1,3,False,False,False,False,True,False,False,False
1,55,63683,34,3,1,False,False,False,False,True,False,False,False
0,16,189689,37,8,5,False,False,False,False,True,False,False,False
1,82,121610,36,0,5,False,False,False,False,False,False,False,False
0,83,150682,25,1,1,False,False,False,False,False,False,False,False
0,96,124550,46,0,3,False,False,False,False,False,False,False,True
1,55,148875,99,0,4,False,False,False,False,False,False,False,False
1,6,107117,44,1,3,False,False,False,False,False,False,False,False
1,33,109223,43,1,5,False,True,False,False,False,False,False,False
0,0,120899,7,2,6,False,False,False,False,False,False,False,True
0,27,101948,31,0,5,False,False,False,False,False,False,False,False
1,72,143169,58,0,4,False,True,False,False,False,False,False,False
0,13,167619,4,7,6,False,False,False,False,True,False,False,False
0,19,181795,59,3,5,False,False,False,False,True,False,False,False
0,48,186445,41,0,1,False,True,False,False,False,False,False,False
0,58,102205,24,1,1,False,False,False,False,False,False,False,False
0,21,52326,69,0,2,False,False,False,False,True,False,False,False
1,91,82992,5,1,5,False,False,True,False,False,False,False,False
1,44,145520,55,1,7,False,False,False,False,False,True,False,False
0,80,104820,96,2,4,False,False,False,False,False,False,False,False
0,28,69025,79,0,2,False,False,True,False,False,False,False,False
1,74,164976,89,0,4,False,False,True,False,False,False,False,False
0,79,178576,51,5,5,False,False,False,True,False,False,False,False
0,42,72415,52,0,5,False,False,False,False,False,False,False,True
1,80,112146,24,0,3,False,False,True,False,False,False,False,False
1,8,144830,43,0,1,False,False,False,False,False,False,False,False
0,24,51661,79,0,7,False,False,True,False,False,False,False,False
0,71,152910,90,1,6,False,False,False,False,False,False,False,False
1,1,114556,64,0,7,False,False,True,False,False,False,False,False
1,0,143455,62,1,6,False,False,False,False,True,False,False,False
1,30,173096,92,0,3,False,False,False,False,True,False,False,False
0,52,121172,97,5,4,False,False,False,False,True,False,False,False
0,34,56492,15,8,1,False,False,False,False,False,True,False,False
1,64,156422,39,1,7,False,False,True,False,False,False,False,False
1,17,131863,94,1,7,False,False,False,False,False,False,False,False
1,71,118096,36,0,3,False,False,False,False,False,False,True,False
1,87,149685,30,9,6,False,False,False,True,False,False,False,False
0,68,89765,28,0,7,False,False,False,False,False,False,False,False
0,14,177701,49,0,6,False,False,True,False,False,False,False,False
1,24,64738,67,0,6,False,False,False,False,False,False,False,False
0,10,92734,28,1,4,False,False,False,False,False,False,True,False
0,53,146877,47,4,3,False,False,False,False,True,False,False,False
0,39,62935,60,0,7,False,False,False,False,False,False,False,False
0,16,67178,17,8,3,False,False,True,False,False,False,False,False
0,64,115754,35,1,3,False,True,False,False,False,False,False,False
0,41,186470,21,0,7,False,False,False,False,False,False,False,False
1,16,100939,34,7,6,False,False,False,False,True,False,False,False
0,94,86172,55,4,4,False,False,False,False,False,False,False,False
0,40,184222,17,0,2,False,False,False,False,True,False,False,False
1,81,71543,1,1,4,False,False,True,False,False,False,False,False
0,18,174836,63,0,4,False,False,False,False,True,False,False,False
1,8,74407,100,0,6,True,False,False,False,False,False,False,False
1,64,130055,46,2,1,False,False,False,False,True,False,False,False
1,45,88707,81,0,5,False,False,False,False,True,False,False,False
1,99,162762,52,1,1,False,False,False,False,True,False,False,False
1,59,154821,77,0,2,True,False,False,False,False,False,False,False
1,53,57248,66,5,5,False,False,False,False,False,False,True,False
0,66,99902,54,10,2,False,True,False,False,False,False,False,False
0,1,165711,50,1,2,False,False,False,False,False,False,False,False
0,34,93866,43,9,2,False,False,True,False,False,False,False,False
0,1,141307,17,1,3,False,False,False,False,True,False,False,False
1,73,172011,9,1,5,True,False,False,False,False,False,False,False
1,90,68138,18,2,7,False,False,False,False,True,False,False,False
0,32,123246,100,8,6,False,False,False,False,False,True,False,False
0,47,124194,32,1,7,True,False,False,False,False,False,False,False
1,15,188696,87,8,3,False,False,False,False,False,True,False,False
0,78,91213,84,3,5,False,False,False,False,False,False,True,False
0,83,166650,99,1,3,False,False,False,False,True,False,False,False
1,2,52727,60,1,3,False,False,False,False,False,False,False,False
1,75,126469,86,1,2,False,False,True,False,False,False,False,False
1,45,138775,17,0,7,False,False,False,True,False,False,False,False
0,49,68901,70,7,7,True,False,False,False,False,False,False,False
0,41,118621,7,0,7,False,False,False,False,False,True,False,False
1,34,109263,77,0,1,False,False,True,False,False,False,False,False
1,82,150012,83,3,6,False,False,False,False,True,False,False,False
1,37,133850,85,9,3,False,False,False,False,False,False,False,True
0,25,81640,95,1,6,False,False,True,False,False,False,False,False
0,52,133214,1,9,7,False,False,False,False,False,False,False,True
0,23,186723,42,8,5,False,False,True,False,False,False,False,False
0,96,92100,23,9,3,False,False,False,False,False,False,False,False
1,5,64484,10,0,5,False,False,False,False,False,True,False,False
0,47,69024,3,4,5,False,False,False,False,True,False,False,False
1,81,171194,55,0,5,False,False,False,False,False,False,False,False
0,4,183282,34,1,1,False,False,False,False,False,False,False,False
0,8,100099,74,1,3,False,False,False,False,True,False,False,False
0,35,164435,26,1,3,False,False,False,False,False,False,True,False
1,67,172407,60,9,3,True,False,False,False,False,False,False,False
0,9,84781,14,1,3,False,False,False,True,False,False,False,False
1,82,186130,61,3,7,False,False,False,False,False,False,True,False
0,2,56782,10,9,5,False,False,False,False,False,False,False,False
1,95,137206,4,0,4,False,False,False,False,False,False,False,False
0,9,146950,92,6,5,True,False,False,False,False,False,False,False
0,99,174275,4,0,2,False,False,False,False,True,False,False,False
1,96,97705,41,8,2,False,False,False,False,False,True,False,False
1,92,188984,69,1,4,False,False,False,False,False,False,True,False
1,24,119238,55,1,3,False,False,False,False,False,False,False,False
1,58,87923,19,0,5,False,False,True,False,False,False,False,False
1,15,128573,97,1,1,False,False,False,True,False,False,False,False
0,13,132374,96,0,3,False,False,False,False,False,False,False,True
0,51,135164,75,9,3,False,False,False,False,False,False,False,False
1,9,165194,10,8,3,False,False,False,False,False,False,False,False
1,0,126060,92,1,3,True,False,False,False,False,False,False,False
1,67,89366,55,9,3,False,False,False,False,True,False,False,False
1,58,95172,77,1,5,False,False,False,False,True,False,False,False
0,55,95975,49,0,1,False,False,False,True,False,False,False,False
0,52,165573,59,0,7,False,False,False,False,True,False,False,False
1,83,180887,59,1,1,False,False,True,False,False,False,False,False
0,83,142720,86,0,1,False,False,False,True,False,False,False,False
0,90,113460,54,1,7,False,False,False,False,False,False,True,False
1,87,110434,20,7,3,False,False,False,False,False,False,False,False
0,67,146016,38,1,6,False,False,False,False,False,False,False,False
1,81,101073,67,0,7,False,False,False,True,False,False,False,False
0,36,62617,10,9,3,False,False,False,False,False,False,False,False
0,51,96028,37,0,5,False,False,False,False,False,False,False,False
0,31,186334,37,0,1,False,False,False,False,False,False,False,False
0,57,163473,52,0,1,False,False,False,False,False,False,False,False
1,83,89819,59,4,2,False,False,False,False,False,False,False,False
0,51,69388,33,3,4,False,True,False,False,False,False,False,False
0,15,134748,76,1,6,False,False,False,False,False,False,False,True
0,18,149915,94,14,1,True,False,False,False,False,False,False,False
0,88,104098,48,1,6,False,False,False,False,True,False,False,False
1,70,80160,10,8,5,False,False,False,False,False,False,False,False
1,9,124125,91,1,2,False,False,False,False,False,False,False,False
1,6,170226,31,0,3,False,False,False,False,False,False,True,False
0,8,53306,98,0,2,False,True,False,False,False,False,False,False
1,55,103933,31,6,3,False,False,False,True,False,False,False,False
0,69,85401,10,4,6,False,False,True,False,False,False,False,False
0,18,53812,32,9,5,False,False,False,False,False,True,False,False
0,13,60771,50,1,7,False,False,True,False,False,False,False,False
0,69,56398,75,8,3,False,False,True,False,False,False,False,False
0,69,171118,91,9,3,False,True,False,False,False,False,False,False
1,69,79806,73,0,5,False,False,False,False,True,False,False,False
0,89,150187,35,0,5,False,False,False,False,True,False,False,False
0,45,129455,14,0,3,False,False,False,False,False,False,True,False
0,75,116813,72,10,6,False,False,True,False,False,False,False,False
0,54,95734,39,8,7,False,False,False,False,False,True,False,False
1,33,76654,48,4,1,False,False,False,False,False,False,False,False
1,67,86289,96,1,5,False,False,False,False,False,False,False,False
1,26,176147,19,0,1,False,False,False,False,True,False,False,False
0,5,142351,97,0,7,False,False,True,False,False,False,False,False
1,65,186673,51,1,1,True,False,False,False,False,False,False,False
0,94,131521,62,0,6,False,False,False,False,False,False,False,False
0,95,50223,15,8,1,False,False,True,False,False,False,False,False
0,48,74308,23,1,2,False,False,True,False,False,False,False,False
0,41,155881,22,0,7,False,False,False,False,False,False,True,False
0,92,168303,16,9,4,False,False,False,True,False,False,False,False
1,44,182748,58,1,7,False,True,False,False,False,False,False,False
0,35,52374,73,1,1,False,False,False,False,False,False,False,False
0,34,86154,17,1,2,True,False,False,False,False,False,False,False
0,52,163612,51,0,5,False,False,False,True,False,False,False,False
0,64,64756,17,10,1,False,False,False,False,False,False,False,True
1,62,185257,58,1,4,False,False,False,False,False,False,False,False
1,58,78669,75,1,7,False,False,False,False,False,False,False,False
1,15,164520,47,1,7,False,False,False,False,False,False,False,False
0,65,92135,49,6,4,False,False,False,False,False,True,False,False
1,20,103195,68,0,7,True,False,False,False,False,False,False,False
0,21,161663,36,1,7,False,False,False,True,False,False,False,False
0,79,57039,34,2,6,False,False,False,False,False,False,False,False
0,91,54754,4,0,2,False,False,False,False,False,False,False,False
0,92,136531,76,1,4,False,True,False,False,False,False,False,False
1,62,120838,79,1,4,False,False,False,False,False,False,False,False
1,94,127927,48,0,4,True,False,False,False,False,False,False,False
1,10,164214,77,0,4,False,False,False,False,False,False,True,False
0,53,145498,66,8,4,False,False,False,False,False,False,False,False
1,7,129215,69,9,6,False,False,True,False,False,False,False,False
0,92,152429,76,0,2,False,False,True,False,False,False,False,False
0,12,89252,31,0,5,False,False,True,False,False,False,False,False
0,31,147447,23,6,7,True,False,False,False,False,False,False,False
0,93,74467,33,5,1,False,False,False,False,False,False,True,False
0,66,127410,37,8,2,False,True,False,False,False,False,False,False
1,49,91290,44,7,7,False,False,False,False,True,False,False,False
0,64,92812,97,5,7,False,False,False,False,False,False,False,False
0,27,170166,18,10,4,False,False,False,False,False,False,False,False
0,33,150823,75,4,1,False,False,False,False,False,False,False,False
1,79,95839,30,7,2,False,False,False,True,False,False,False,False
0,14,60175,60,9,7,False,False,False,True,False,False,False,False
0,22,153024,91,10,7,False,False,False,False,False,False,False,False
0,8,116858,67,5,7,False,False,False,False,False,False,False,False
0,6,122961,47,8,2,True,False,False,False,False,False,False,False
1,81,141471,45,8,6,False,False,False,False,False,False,False,False
1,69,76155,14,8,7,False,False,False,False,True,False,False,False
1,0,108169,24,10,3,False,False,False,True,False,False,False,False
0,61,139520,39,8,4,False,False,False,False,False,False,False,False
1,62,182631,52,5,3,False,False,False,False,False,False,False,False
0,95,177134,78,10,2,False,False,False,False,True,False,False,False
0,32,181703,54,6,2,False,False,False,False,False,False,True,False
0,13,61917,16,7,2,False,False,False,False,False,False,False,False
0,1,140648,36,9,7,False,False,False,True,False,False,False,False
0,63,176783,40,9,4,True,False,False,False,False,False,False,False
1,75,59741,67,10,5,False,False,False,False,False,False,False,False
0,43,156567,89,7,6,False,True,False,False,False,False,False,False
0,29,110309,21,6,2,False,False,False,False,False,False,False,False
0,82,111077,55,9,7,False,False,False,False,False,False,False,False
0,87,170333,96,4,2,False,False,True,False,False,False,False,False
1,66,183339,39,7,4,False,False,False,False,False,False,False,False
0,99,84167,46,10,7,False,False,False,False,False,False,False,False
0,54,184815,50,6,3,False,False,False,False,False,False,True,False
0,49,122556,74,9,7,False,False,False,False,False,False,False,False
0,60,174768,66,9,2,False,False,True,False,False,False,False,False
1,75,172309,82,4,1,False,False,False,True,False,False,False,False
1,77,117920,4,10,4,True,False,False,False,False,False,False,False
1,34,134882,61,10,3,False,False,False,False,False,False,False,False
0,63,77259,11,6,6,False,False,False,False,False,False,True,False
1,38,170019,38,7,2,False,False,False,False,False,False,False,False
0,68,176884,94,10,2,False,True,False,False,False,False,False,False
0,80,106709,93,10,2,False,False,False,False,False,False,False,True
0,8,168723,31,7,2,False,False,False,False,False,True,False,False
0,86,90228,68,7,5,False,True,False,False,False,False,False,False
0,1,89473,85,10,4,False,False,False,False,False,False,True,False
1,56,131911,42,7,7,False,False,False,False,True,False,False,False
0,14,140107,63,6,6,False,False,False,False,False,False,False,True
0,4,170403,44,4,5,False,False,False,False,False,False,False,False
0,6,52648,2,5,2,False,False,False,False,False,False,False,False
1,17,125471,48,7,1,False,True,False,False,False,False,False,False
0,55,106153,62,10,1,False,False,False,False,False,False,False,False
1,14,124785,28,7,2,False,False,False,False,False,False,True,False
0,22,101474,14,10,2,False,False,False,False,False,True,False,False
0,8,141359,65,4,5,False,False,False,False,True,False,False,False
0,70,57596,96,4,1,False,False,False,False,False,False,False,False
0,67,78489,81,7,5,False,False,False,False,False,False,False,False
1,50,112957,71,5,3,False,False,False,True,False,False,False,False
1,72,82377,37,9,2,False,True,False,False,False,False,False,False
1,76,82315,53,6,1,False,True,False,False,False,False,False,False
1,80,93253,51,4,5,False,False,False,False,False,False,False,False
1,20,189650,60,8,4,False,False,False,False,False,False,True,False
0,89,114858,53,10,1,False,False,False,False,False,False,False,False
0,18,62151,18,8,2,False,False,False,False,False,False,False,False
0,75,135159,12,7,6,False,True,False,False,False,False,False,False
0,5,126263,55,6,3,False,False,False,False,False,False,False,True
0,79,123064,41,10,4,False,False,False,False,False,False,False,False
0,31,181773,40,8,1,False,False,False,False,True,False,False,False
1,92,171794,65,6,5,False,False,False,False,False,False,False,False
0,15,156339,27,6,2,False,False,False,False,False,True,False,False
1,94,65483,84,10,7,False,False,False,False,False,False,False,True
0,35,145654,22,6,3,False,False,False,True,False,False,False,False
0,68,91609,43,8,1,False,False,True,False,False,False,False,False
0,29,53002,73,5,5,False,False,False,False,False,False,True,False
1,87,115699,61,9,1,False,False,False,False,True,False,False,False
1,33,149609,44,9,2,False,False,False,True,False,False,False,False
0,29,165254,7,9,7,False,False,False,True,False,False,False,False
1,43,50418,49,5,1,False,False,False,False,True,False,False,False
1,43,103531,90,10,5,False,False,False,False,False,False,False,False
0,66,184060,98,10,5,False,False,False,False,False,False,False,False
1,23,75961,70,5,7,False,False,False,True,False,False,False,False
1,87,174163,28,4,2,False,False,False,False,False,False,False,False
0,81,105255,54,8,3,False,False,False,True,False,False,False,False
1,42,51860,4,4,5,False,False,False,False,False,False,True,False
0,32,185218,83,4,6,False,False,False,False,True,False,False,False
1,7,189709,18,6,6,False,False,False,False,False,False,False,False
0,91,134665,66,7,2,False,False,False,False,False,False,False,False
1,95,91352,9,7,3,True,False,False,False,False,False,False,False
0,10,154623,21,6,6,False,False,False,False,False,False,False,False
0,20,113767,88,6,2,False,False,False,False,False,False,False,False
1,5,160469,61,8,1,False,False,False,False,False,False,True,False
0,84,99418,27,4,2,False,False,False,False,False,False,False,False
1,54,56215,34,10,4,False,False,False,False,True,False,False,False
1,12,55639,63,8,1,False,False,False,False,True,False,False,False
0,90,62504,99,10,4,False,False,False,False,False,False,False,False
0,19,151382,38,1,1,False,False,False,False,False,False,True,False
0,91,156574,96,0,7,False,False,False,False,False,False,False,True
0,90,60998,35,1,7,False,False,True,False,False,False,False,False
0,60,108509,36,0,2,True,False,False,False,False,False,False,False
0,68,85540,49,9,1,False,False,False,False,False,True,False,False
0,43,73915,47,11,2,False,False,False,False,False,False,False,False
1,52,148901,77,4,4,False,False,False,False,True,False,False,False
1,81,152602,91,0,1,False,False,True,False,False,False,False,False
0,54,58999,22,7,3,False,False,True,False,False,False,False,False
0,43,133740,37,5,4,False,False,False,False,False,False,False,False
0,20,113217,41,9,1,False,False,False,False,False,False,True,False
0,71,60209,46,1,3,False,False,False,False,False,False,False,False
0,26,145491,72,9,5,False,False,True,False,False,False,False,False
0,75,61393,65,7,5,True,False,False,False,False,False,False,False
0,52,133252,55,1,1,False,False,False,False,False,False,False,False
0,40,187234,14,0,5,True,False,False,False,False,False,False,False
1,5,145563,60,9,6,False,False,True,False,False,False,False,False
0,46,165810,38,3,5,False,False,False,False,True,False,False,False
1,98,125181,30,0,7,False,False,False,False,False,False,False,False
0,84,56809,96,1,2,False,False,False,False,True,False,False,False
1,35,69419,68,9,1,False,False,False,False,True,False,False,False
0,78,70689,54,1,4,False,False,False,False,False,False,False,False
1,64,55011,53,1,7,False,False,False,False,False,False,False,False
0,98,87955,79,0,2,False,True,False,False,False,False,False,False
1,66,153660,24,0,5,False,False,False,False,True,False,False,False
1,32,104494,28,6,4,False,False,False,False,True,False,False,False
1,22,184443,44,3,7,False,False,False,True,False,False,False,False
0,17,150778,35,1,7,False,False,True,False,False,False,False,False
0,22,88729,81,1,1,False,True,False,False,False,False,False,False
1,9,151902,18,0,2,False,False,False,False,False,False,False,False
1,24,51604,4,0,2,False,False,False,False,False,False,False,False
0,8,157316,75,9,3,False,False,False,False,False,False,False,False
0,52,125508,15,1,6,False,False,False,False,False,False,False,False
1,62,186157,54,1,1,False,False,False,False,True,False,False,False
0,37,169381,45,0,4,False,False,True,False,False,False,False,False
1,68,110195,47,9,2,False,False,False,False,False,True,False,False
0,63,81199,80,1,2,False,False,True,False,False,False,False,False
0,15,58459,67,0,6,False,False,False,True,False,False,False,False
0,44,173682,89,12,6,False,False,False,False,False,False,False,False
1,18,162983,16,0,6,False,False,True,False,False,False,False,False
1,30,94480,1,0,4,False,False,False,True,False,False,False,False
0,69,168710,80,1,4,True,False,False,False,False,False,False,False
1,16,150193,83,2,2,False,True,False,False,False,False,False,False
0,71,91823,74,1,4,False,False,False,False,False,False,False,False
0,24,173091,24,6,2,False,False,True,False,False,False,False,False
1,57,102692,94,0,2,False,False,False,False,True,False,False,False
1,97,156812,77,0,6,False,False,False,False,True,False,False,False
1,68,51468,48,0,3,False,False,False,False,False,False,False,False
0,11,114071,37,0,2,False,False,False,False,True,False,False,False
1,68,129971,61,8,3,False,False,False,False,False,False,False,False
0,69,104160,77,4,4,False,True,False,False,False,False,False,False
0,77,124995,66,0,1,False,False,False,False,True,False,False,False
0,73,180437,50,1,5,False,False,True,False,False,False,False,False
0,19,134644,96,1,2,False,False,False,True,False,False,False,False
0,1,130089,67,0,5,False,False,False,False,False,False,False,False
1,71,149318,27,4,1,False,False,False,False,False,False,False,False
1,6,125591,79,8,6,False,False,False,False,True,False,False,False
0,68,173047,17,0,3,False,False,False,False,True,False,False,False
0,39,61298,91,0,5,False,False,False,False,False,False,False,False
1,75,132993,55,8,2,False,False,True,False,False,False,False,False
0,65,72313,36,1,5,False,False,False,False,False,False,True,False
0,30,84885,9,6,5,False,False,True,False,False,False,False,False
1,46,126228,95,8,2,False,False,False,False,False,False,False,True
1,40,51199,29,7,7,False,False,False,True,False,False,False,False
0,40,54631,70,0,6,False,False,False,False,False,False,False,False
0,20,131810,16,5,7,False,False,False,False,True,False,False,False
1,88,138482,59,8,4,False,False,False,False,False,False,False,True
1,85,74081,87,4,3,False,False,False,False,True,False,False,False
1,94,112426,54,9,6,False,True,False,False,False,False,False,False
0,68,53552,97,7,6,False,False,False,False,False,False,False,True
1,15,142147,78,8,4,False,False,False,False,False,False,False,False
1,4,180324,41,9,2,False,False,False,False,False,False,False,False
1,59,149067,78,9,7,True,False,False,False,False,False,False,False
1,32,184408,38,6,7,False,False,True,False,False,False,False,False
0,8,59116,45,10,6,False,False,False,False,False,False,False,False
0,92,174786,94,4,3,False,False,False,True,False,False,False,False
1,9,71076,2,8,1,False,False,False,False,False,False,False,False
0,41,56837,4,8,4,False,False,False,False,True,False,False,False
0,18,134752,47,6,5,False,True,False,False,False,False,False,False
0,78,112887,80,9,6,False,False,True,False,False,False,False,False
0,0,73128,74,7,5,False,False,False,False,False,False,False,False
0,11,152765,17,8,1,False,False,False,False,True,False,False,False
0,36,140637,19,8,7,False,False,False,True,False,False,False,False
1,46,137973,50,7,7,False,False,False,False,True,False,False,False
0,95,126791,34,6,4,False,False,False,False,False,False,False,False
0,97,75125,89,8,3,False,False,False,True,False,False,False,False
1,2,101718,11,8,3,False,False,False,True,False,False,False,False
0,94,69654,30,4,4,False,False,False,False,False,True,False,False
0,0,105935,46,4,5,True,False,False,False,False,False,False,False
1,3,74607,69,6,1,False,False,False,False,True,False,False,False
1,77,151985,29,4,7,False,False,False,False,True,False,False,False
1,70,76892,64,5,2,False,False,False,True,False,False,False,False
1,58,87602,25,5,3,False,False,False,True,False,False,False,False
1,72,182317,46,8,6,False,False,False,False,True,False,False,False
1,90,158280,92,6,7,False,False,False,True,False,False,False,False
0,87,128153,42,7,6,False,False,False,False,False,False,False,False
1,64,142612,58,4,6,True,False,False,False,False,False,False,False
0,15,180163,9,10,7,True,False,False,False,False,False,False,False
0,14,68009,17,9,3,False,False,False,False,False,False,False,False
1,54,166183,65,7,6,False,False,False,False,False,False,False,False
1,76,132537,44,5,3,True,False,False,False,False,False,False,False
0,76,146308,49,5,1,False,False,False,False,False,False,False,False
0,52,63454,38,5,5,False,False,False,False,False,False,False,False
1,96,110519,6,9,4,False,False,False,False,False,False,False,False
0,55,66728,50,10,5,False,False,False,False,True,False,False,False
0,54,170638,64,4,5,False,False,False,False,False,False,False,False
1,19,129635,100,6,4,False,False,False,False,False,False,False,False
1,29,133587,74,5,3,False,False,False,False,False,False,False,True
1,96,126225,47,7,4,False,True,False,False,False,False,False,False
0,20,148776,21,8,5,False,False,False,False,False,False,False,False
0,91,142602,64,7,6,False,False,False,False,False,False,True,False
1,37,102413,38,5,5,False,False,False,False,True,False,False,False
1,42,68765,69,4,1,False,False,True,False,False,False,False,False
1,1,57522,75,10,5,False,False,False,False,False,False,False,False
0,58,149237,80,8,6,False,False,True,False,False,False,False,False
0,42,184844,24,6,1,False,False,True,False,False,False,False,False
0,48,131656,45,9,6,False,False,False,False,False,False,True,False
0,11,181026,39,6,2,False,False,False,False,False,False,False,True
1,59,101698,87,9,3,False,False,False,False,False,False,False,False
